# one_x_offsets	two_x_offsets	one_amplitudes	two_amplitudes
1.910758679223955370e-07 5.904720894732465855e-08 1.138820533551061720e+00 7.000032288862213514e-01
7.513992153351216667e-09 7.512843871249573314e-09 8.390714887510142272e-01 1.036516847574737055e+00
1.965346758651011787e-06 1.197099258030344797e-07 7.004708454279029439e-01 1.299999994241059165e+00
1.677052336851434345e-07 1.659990520565916540e-08 7.000000028154985676e-01 1.178621093783680962e+00
-3.649522514668407614e-08 -2.939007693303740853e-08 8.324761588962370507e-01 7.112153033427621729e-01
2.382571006285463102e-07 4.647968458159697045e-09 7.000000068955193333e-01 1.215677109387248933e+00
-4.385210782875574035e-09 1.442417620309309523e-08 7.172445876574097268e-01 1.277096113223715079e+00
-6.728560543827287045e-09 -5.079525984933722502e-09 1.288048335084575502e+00 7.250406526072675772e-01
1.956252934410651274e-07 -2.596946423803496385e-08 1.007669154854223148e+00 1.033877426341163197e+00
-2.693861463850209697e-09 -2.357344318130572251e-08 1.057932836897557127e+00 9.249209086397032209e-01
7.105877007034445411e-10 3.996916459225031189e-08 1.096341059478567193e+00 7.000121043041188651e-01
-2.314008755238590209e-09 -2.953698616797359638e-09 9.310164095393907990e-01 9.710564164438377777e-01
-9.025331483496601506e-09 -1.153534765834185794e-08 1.173990353941747333e+00 7.226624381434941791e-01
2.158608844035012563e-08 2.229638180048512741e-08 7.000000689609156002e-01 1.102221746051817997e+00
3.740272822503133587e-08 1.747355457042915383e-07 1.255973233630743202e+00 7.059875551221040935e-01
6.120544918302179572e-08 -2.709606386511616444e-08 7.000016853391445304e-01 1.160859294674853714e+00
2.084556358623361559e-07 5.489960893572071081e-09 7.805711543320063006e-01 1.224608151901138253e+00
5.994430461819441175e-08 1.424225410700201706e-07 1.269120520257576823e+00 7.924896280133291171e-01
1.068558202811199877e-07 1.578428750245784713e-06 1.299973346481132497e+00 7.005012208259795425e-01
1.820732679580762478e-07 1.821813003607959983e-07 7.084246479086174775e-01 1.201216575025468414e+00
3.687379557357154472e-09 2.184617575921254687e-08 1.134785925650868332e+00 7.566770870725858522e-01
7.311173600571203785e-09 1.565441792320171634e-07 9.487916942844573098e-01 1.026427203199135718e+00
-1.074739654845095920e-09 1.671269165264928081e-07 8.367743399511147206e-01 9.271889805628723558e-01
2.601651164243818414e-08 1.948993703065809824e-06 1.299543307247005952e+00 7.092012459790768553e-01
1.011589616489738697e-09 3.411548716012474069e-09 1.109436379153107000e+00 7.058479898309992784e-01
1.253930098147196688e-07 1.775872975092662835e-07 7.002287855969132613e-01 1.011302996961778611e+00
1.097756014637611546e-08 1.722491840012446638e-07 8.428998784745520556e-01 1.095388025316975211e+00
-2.445969398123274467e-08 1.612444096162553921e-07 7.764766028639175088e-01 1.094771505687695212e+00
1.961891200388604117e-07 -1.402250963979667017e-08 1.201283825038022446e+00 7.000034940582894327e-01
2.012425824965725259e-07 1.446935316771153897e-07 8.878158365949495590e-01 1.009603821187908146e+00
1.732497328369605345e-07 8.346661211167449231e-09 8.755827729468205201e-01 8.584974462064810519e-01
3.351080791035596320e-07 6.443096730980411606e-08 7.190406657380257194e-01 1.287337122628361641e+00
-2.315073478957639665e-09 -2.892829212062783125e-09 8.856185218757712807e-01 9.956240371865312522e-01
-2.293434567649092954e-08 -8.468970032645007095e-09 7.000169020725756086e-01 1.066242420520264522e+00
2.780346034212693253e-07 2.803122670427848499e-08 7.000001504439801181e-01 1.079634930379593127e+00
1.970228072952179199e-07 2.643559498691389605e-08 9.036912216609128690e-01 1.044697102809241329e+00
1.079149655830026290e-07 7.012643124905465307e-09 7.527481659458072905e-01 1.115250174334037947e+00
-2.860703363174001210e-08 1.044787154665600482e-08 7.190129181501858646e-01 1.055014862290540645e+00
1.685710441827256617e-07 2.810435413783013928e-07 1.190913600050865773e+00 7.000000597932849455e-01
1.814851512222661358e-07 1.841997744055507153e-07 7.036145053430024054e-01 1.152640776424294300e+00
1.916926943077896407e-07 1.357772115327988578e-08 1.121310897096167825e+00 7.000050966012254516e-01
2.744991768328839848e-09 -8.597564548598224617e-09 7.964484577962327450e-01 1.285654260221575251e+00
6.843310861146704563e-08 1.807333070208305086e-07 7.362763173429868191e-01 1.106140860729626807e+00
1.821841845893251865e-06 5.792234418827711826e-08 7.546291358263162996e-01 7.475927101342851877e-01
1.953305138467146510e-06 1.607267922321529178e-08 7.016969648021070816e-01 1.280563978533262093e+00
1.647381855727958516e-07 6.602627213161599029e-09 9.675952076450762274e-01 9.204728635501810974e-01
-3.794032256405415298e-08 -5.673252995204988830e-09 7.000533424231315527e-01 1.263210327582190207e+00
2.536687100143086630e-07 2.517085808853419506e-08 7.744526108480886961e-01 1.253564808992712276e+00
2.118629524111391589e-07 1.819926419673737133e-09 8.755129999405936170e-01 1.014763029430162167e+00
3.344530393107129466e-08 2.104872078372078381e-06 1.286049760515731499e+00 7.376396665798242713e-01
1.837830885382745622e-07 1.175993554641658002e-08 1.120791178281688394e+00 7.908668985408985330e-01
1.780455192618757805e-07 1.784569768709636001e-07 1.045652439320401417e+00 7.124635430066291741e-01
8.128966382779726289e-09 1.893242266207098410e-08 7.136799521656211898e-01 1.136294066305664430e+00
1.527357172959578425e-07 2.874829698341175221e-08 8.449236220959726040e-01 9.935432487158523118e-01
-9.234715772922016041e-09 -1.192186314651071167e-08 7.554106545457548449e-01 1.196289939556971271e+00
-8.272643230646481973e-09 -8.208043982727360959e-09 7.077324975700438614e-01 1.121980713036645039e+00
-2.826843820846315563e-08 2.184310427382350583e-07 1.200142507411507964e+00 7.000001460153806310e-01
2.058327291497143544e-07 3.799960095798975290e-09 7.000000000000164979e-01 1.282791866424130678e+00
-6.917379541489163713e-09 -6.128745554183838784e-09 9.751996661414860101e-01 8.129090755958825465e-01
-7.809054571803168043e-09 -9.234982442612754193e-09 7.483242072973513848e-01 1.101947343252571931e+00
-1.458071974907083547e-09 -1.029921880865355862e-08 1.025867667623560520e+00 1.035336043250827620e+00
1.623884893089208204e-09 8.818051826631207124e-10 7.268294363927124691e-01 1.243467950364661734e+00
1.665169127622713196e-07 -2.956549156502211350e-08 7.632171891403752850e-01 1.123435426431681705e+00
1.819180462534502668e-07 2.041998588200817173e-06 1.299988788548018803e+00 7.059036139388582543e-01
5.425870840681920685e-09 4.473220503512311183e-09 9.225617326630353165e-01 8.455941892960517903e-01
7.618646004985680179e-08 -2.409707404586877077e-08 7.000000573224349765e-01 1.234588955980854497e+00
-8.022047717684679073e-08 -7.846909651245746036e-10 7.083003518078985206e-01 1.266940226829910365e+00
2.027202974697687045e-07 1.182158242861806771e-08 7.371142800548000640e-01 1.195248953814611159e+00
4.900812039324927298e-09 2.126830943465829687e-08 1.070929318279537634e+00 7.116755350773903421e-01
8.099833364117569652e-09 8.286877094294140119e-09 7.077588807632366752e-01 1.097340433984440589e+00
1.799062909069757645e-07 1.803369821778228110e-07 1.297918076774067453e+00 7.878637272902344613e-01
1.483103378281505951e-09 -7.552801284659735586e-10 8.200551916085012660e-01 1.061489185466330865e+00
1.610582965736047036e-07 2.286294838753310215e-08 7.941137808159030032e-01 1.002125497351734618e+00
-9.962843577303612600e-09 -1.003997780099866717e-08 1.058914975464709585e+00 7.000002666408180474e-01
8.352534010281304873e-08 -2.673414425330412683e-08 7.000000999997572082e-01 1.132510598602417762e+00
2.040259771077800184e-07 2.373556345937813660e-06 1.297024912705411204e+00 7.000397773630456788e-01
1.401620575887475774e-08 1.543492631458934866e-07 1.092175619415708177e+00 7.000000568506241638e-01
2.028533268541719408e-07 8.068957862433252150e-08 7.003906350535151759e-01 7.417268657898352657e-01
-9.807415179772098574e-09 1.651855687386495517e-07 1.016198923854137792e+00 8.783154834012097956e-01
2.051022120650178857e-07 2.024388651748198682e-08 7.344514294634896245e-01 1.132758709583206125e+00
1.938207251371289702e-08 1.651769450249074105e-07 1.139931250061211987e+00 7.000000701592022923e-01
1.568469144599961186e-08 1.188230276866050460e-08 1.041831916676358993e+00 8.363777576566248095e-01
-3.761054207674654152e-09 1.853866430727877312e-07 7.319013568760510680e-01 1.299936250948317440e+00
-3.359453123115801140e-10 5.498327397851022792e-09 1.062864601435687284e+00 7.590062848840700704e-01
-1.141200625628387875e-08 -1.158498392691069897e-08 7.362621091912540106e-01 9.780846200824895309e-01
2.511586072070048928e-09 -9.195837700958016650e-10 7.069922845410652190e-01 1.158643469698176443e+00
-2.136930278943036377e-08 -2.033276198320202415e-08 8.886586305580664868e-01 9.865750409738054394e-01
2.262857220206871547e-07 1.825214882563828909e-07 7.000000092929509199e-01 1.193836648698270775e+00
1.745670299113078223e-07 2.558460109677336434e-09 8.579204970278393461e-01 9.809368468415875508e-01
-1.893158379180502578e-08 -1.894126208109684166e-08 9.709559983091236024e-01 8.533367678243148902e-01
1.632559158962121291e-07 -1.102568305188466119e-08 8.097825981730139011e-01 9.010170598680103948e-01
-2.304786511002805019e-08 1.466624858082834985e-07 9.327930974121648733e-01 8.540432000270875568e-01
2.149691305684595001e-07 2.065322407153218748e-07 7.062301743455514647e-01 1.099328320993135044e+00
1.812316802612520611e-07 6.589050427106052959e-10 7.867763691630411671e-01 1.057867365474169929e+00
1.592313374023426780e-08 2.017144215763830713e-07 8.514046157971667528e-01 7.782557110883671081e-01
-7.672606707893412996e-09 -2.685037051189390549e-09 7.000074505502924538e-01 1.094263400578643797e+00
1.680132644024623466e-07 2.302131989002945528e-08 8.463718199088641203e-01 8.843877868418392740e-01
-1.305448850165542912e-08 -1.402281514379580035e-08 7.006400070235416777e-01 1.167320614457963535e+00
1.510313783851922221e-07 -1.151498857579925512e-08 7.845728692234675838e-01 1.180566691187103334e+00
-1.175187009610126937e-08 -1.177472334154291357e-08 7.009833001445759937e-01 1.212262502930242736e+00
2.415493702859201338e-07 1.364969213443323853e-09 7.000001083733683460e-01 9.830486538927238893e-01
-8.895388934330024794e-09 -9.432403866094694927e-09 1.113366048561765576e+00 7.648171554696798768e-01
-1.961766362822935755e-08 -1.562938254386981002e-08 7.525550981778935666e-01 1.280382549227736533e+00
-1.646379834130220790e-08 -1.669685461599847428e-08 8.024012964977571549e-01 1.009539858564557635e+00
1.841769591757044967e-07 1.831898640928861070e-07 7.146082871304292317e-01 1.146470509774995872e+00
1.499391842565363780e-07 -2.195285364151906469e-08 7.000000533051093932e-01 1.101594789564410259e+00
1.483931062231074309e-07 3.151677742735543404e-08 1.028185528777315394e+00 8.038246232247217016e-01
-6.096834326801474119e-09 -6.370468701944749415e-09 7.198631200911580486e-01 1.102614636373807633e+00
-1.791713259746218025e-08 1.607160128947072224e-08 1.299962633269293732e+00 8.111057956769801569e-01
1.754182445955468812e-07 1.147535064360117757e-08 7.248471849678950196e-01 1.117263219587189438e+00
-1.619583254006885001e-08 -1.506931440400689773e-08 7.016945802249688890e-01 1.088836059360873021e+00
1.557299959036326555e-07 -9.761484473543186734e-09 9.775939150663399690e-01 9.254817952903213740e-01
-8.205854039589152578e-09 -1.523686451141261178e-08 1.232297265212594084e+00 7.070787171617181066e-01
2.099048019936785425e-08 2.273487564388986662e-07 7.776737960042503506e-01 8.784919659024139627e-01
1.680093964907503090e-07 4.190760681950436713e-09 7.970911726870453240e-01 9.888213540936052759e-01
1.098666948206811555e-08 1.537944893510475715e-07 1.143698488815324543e+00 7.503205136614412574e-01
2.777473687221088658e-08 1.476908208144502940e-07 1.003259734775894252e+00 7.559678231888046218e-01
-6.202664774009973617e-09 1.744505957455372688e-07 9.889781793396261733e-01 7.400566659610892106e-01
3.337462732976719174e-09 1.666997718288093182e-07 7.000044263925869759e-01 1.166053900157559609e+00
2.418358895877926012e-07 4.465051701182132630e-08 7.000029534062970349e-01 1.237237642472348798e+00
4.773804775230331573e-08 -3.335939136786884094e-08 7.000000450918167916e-01 1.082973127643699573e+00
-5.464768117997055601e-09 -5.635412138958373333e-09 8.471370146919763311e-01 9.126319227528649769e-01
4.297949862392179932e-08 1.452237027243836964e-07 7.000027637513813739e-01 1.254838354756061092e+00
-1.158266560434382434e-08 6.501375065566524400e-09 1.108394207476034010e+00 7.526108332193419681e-01
1.878915586524757367e-07 1.733252704513688214e-08 7.775869040649256991e-01 1.062101386954537929e+00
2.180938793840408788e-07 -9.111898449162665601e-09 8.519063026842599307e-01 9.581619689930487294e-01
2.133668005371217572e-06 6.949461404525110297e-09 7.820961859433218644e-01 1.295122674022613829e+00
1.253543056803614735e-06 8.203275773997614473e-08 6.999999999999999556e-01 1.299977630490860125e+00
2.074226192163764307e-07 -1.296614569718762584e-08 7.295346253307677387e-01 1.212348044378354306e+00
6.012316623748905470e-08 -1.468032566264836929e-08 7.000037057533614604e-01 1.180645495462531391e+00
-1.582687847132515808e-08 -1.508252539228976122e-08 9.594073959937472473e-01 8.724279157618209934e-01
2.565005663017073743e-08 4.201004117001090657e-07 1.144262345944905945e+00 7.000010840205215246e-01
3.609527652874996954e-07 -7.879275605484263040e-10 7.000000192262807452e-01 1.116157765627555642e+00
1.989314205663386408e-08 1.590844927635117217e-07 9.657845780663874002e-01 7.872605623159931731e-01
-2.575296294014564151e-08 -2.944448172973858745e-08 7.644235331994337912e-01 1.092636984513721599e+00
1.700911296693725873e-09 4.330675113946178139e-09 9.366469805929356074e-01 9.769466677664191412e-01
5.706377675557292568e-08 -1.733544049515781292e-08 7.000055827567371880e-01 1.150509971959540856e+00
1.900370797430454304e-07 3.067617914734648026e-08 9.992732071418026774e-01 7.000004856985703183e-01
-3.070697305590222777e-09 -3.142726954214852719e-09 1.140978338863212205e+00 7.001937650243478251e-01
4.733459107066144094e-09 1.992401789161543164e-07 7.402122450221960692e-01 9.223407782102818198e-01
2.105309194648823649e-08 1.688680335543826018e-07 7.843928637643564628e-01 1.091867597149005054e+00
1.481145863942978242e-09 1.367009803755382151e-09 8.519580356565984447e-01 1.118719840708383817e+00
-1.744623559031088459e-08 -1.730055958316353184e-08 7.632656989912189882e-01 1.141112313135985934e+00
1.949116852587498917e-07 3.113553919372447884e-08 7.000000590483409502e-01 1.142272018015652701e+00
-2.095602519828003734e-08 -2.097798959088880173e-08 7.850830098280383584e-01 1.031230738599655306e+00
-4.716522523668594635e-09 1.762573492207369548e-07 7.883967201355935872e-01 1.049630886141959651e+00
1.718709428056682974e-07 -4.114853077026239647e-08 1.029481484199433305e+00 7.897116637520510407e-01
3.205219320037828305e-07 -1.053325195219617859e-08 7.000000244236841418e-01 1.174412806445003010e+00
2.529544613956291789e-08 -2.942157899924062684e-08 7.010386396700919454e-01 1.164483539437551674e+00
1.823429673136274414e-07 1.910804239046735263e-07 1.201480566699598240e+00 7.218634625712797570e-01
2.722680909594957108e-08 1.974081947507079160e-07 8.588037488144955045e-01 8.752014936955297975e-01
2.019494666876860920e-07 -9.728092524680027965e-09 9.305865599267039157e-01 9.525271606449954298e-01
2.049627983524867995e-06 1.263904620252679099e-07 7.117017543711112726e-01 7.031802569316177864e-01
-5.175488410835264682e-09 -4.983729641034081814e-09 1.062230229420627614e+00 9.234933581773434597e-01
-1.044600596792877494e-08 1.513730000491142674e-07 8.546808674015056173e-01 9.306009914734096888e-01
1.798750651457213829e-08 5.724773502917394625e-09 9.109808692872451985e-01 9.929572954908587601e-01
-1.469172226438247728e-08 -1.435272879097625274e-08 1.070632968279487063e+00 7.533470456895957623e-01
1.876589637809363438e-08 1.860951754697877123e-07 9.395506683373393564e-01 8.757375801115920844e-01
1.873553985456866167e-07 2.966388786896317671e-08 1.092010238016084767e+00 7.000000529314172049e-01
-1.504693571637261626e-09 -7.366312015211956297e-09 8.048904796450311316e-01 9.214730777462264433e-01
-1.646123604464217012e-08 -1.658656999540435671e-08 1.111981812812848691e+00 7.011251985992618119e-01
1.185146781235164713e-07 2.263266026311061150e-07 7.000000044449826708e-01 8.142960897290509870e-01
-4.761489989979994080e-08 1.540482105570270226e-07 8.085105726847864327e-01 1.078193164296405770e+00
-1.670759944099161137e-08 -1.687818490343982896e-08 1.164766586780385138e+00 7.142427287051646978e-01
1.866722621126257786e-07 2.111453186603243247e-08 7.887257634745679091e-01 9.507176393737637454e-01
