# one_x_offsets_init	two_x_offsets_init	one_amplitudes_init	two_amplitudes_init
7.447117606356013025e-08 1.118368381279333339e-07 8.966226402990775668e-01 1.020400247821525941e+00
2.576531806037528844e-07 2.189911306395716296e-07 7.470578801756903031e-01 1.242075158143725933e+00
1.610971704230810700e-08 3.369643373937545190e-08 8.318636262609602205e-01 1.300000000000000044e+00
5.217551061917813252e-08 5.878585343286369783e-08 1.300000000000000044e+00 7.180413913421451744e-01
6.412066307638997474e-08 3.078973909254201351e-07 1.300000000000000044e+00 7.057788025744541338e-01
2.047435591521343289e-07 6.403952271568490755e-08 8.904021317374688493e-01 1.268688798377141769e+00
3.474840012522635312e-08 5.634413182573979980e-08 8.397931818803139326e-01 1.281937724215379770e+00
5.581261517958652713e-08 5.528319379735058518e-08 1.237974042120969065e+00 8.172812612300519586e-01
1.677475447716005220e-07 7.264399130992609198e-08 7.215466879874492534e-01 1.127713478433848504e+00
9.747307361667274409e-08 2.110555864217399158e-07 9.807436567175905617e-01 8.829144429238987568e-01
1.366727506514940832e-07 7.025856820021740160e-08 1.025262992835045850e+00 9.348597291076596871e-01
2.375826205162903134e-07 2.427833291532330378e-07 1.248197152751208794e+00 7.871280085168123053e-01
6.589913437364990666e-08 1.512782988081962042e-07 1.300000000000000044e+00 7.287994111523722340e-01
1.128323367267051429e-07 3.497175908073666229e-08 9.616864691146980171e-01 1.001558359696432587e+00
2.586984342402374871e-07 3.176574559792940513e-07 1.300000000000000044e+00 7.730191947004478870e-01
3.785190675871250773e-09 7.546706303738818678e-09 7.387154708913580281e-01 1.300000000000000044e+00
4.960608878430595797e-08 1.715932690017734915e-07 1.240763911647830398e+00 7.262466772912290480e-01
1.671910821590294939e-07 4.200341172359411882e-08 1.093743258546105768e+00 8.767686297850705301e-01
2.563189355630956412e-08 1.949903460607461511e-08 8.410320934561178463e-01 1.278543424099079173e+00
1.684556697904359793e-07 2.064810347041547402e-07 1.007565181177078717e+00 9.287070528150803694e-01
2.324668443418783188e-06 5.586684933646741521e-07 1.000000000000000000e+00 9.000000000000000222e-01
2.168955479951280388e-07 8.430034787388106793e-08 7.570080194598797219e-01 1.285966593137129355e+00
1.090774566157356764e-07 4.671676000291073306e-08 9.568567871756409327e-01 1.036852062927807294e+00
1.536962514599542024e-08 1.615952963652569789e-08 7.964996572783413775e-01 1.300000000000000044e+00
5.169865170040262030e-08 1.980422874645388381e-07 1.300000000000000044e+00 7.260879606581326362e-01
7.231967926308830304e-08 8.679491081129548413e-08 1.019135131341322165e+00 9.744870978892394842e-01
1.968899244256119541e-07 6.803500560864622302e-08 8.809322596856506982e-01 1.089659269515822926e+00
8.047360451657182025e-08 4.191958024357890150e-08 7.123529619699773274e-01 1.300000000000000044e+00
3.023654903890350581e-07 3.009185608656520829e-08 7.040143323362123562e-01 1.300000000000000044e+00
1.923111000862256771e-08 -1.170445778703817026e-07 1.281986481044681048e+00 7.089195744273877331e-01
3.968358075891036413e-08 2.471871875162475151e-07 1.295771021012843693e+00 7.162430303071578575e-01
5.547269002582992258e-08 1.698535605044600262e-07 1.151249862636158250e+00 7.078195983112833822e-01
4.563065140668214845e-08 3.789127064901180971e-08 7.022557989745852325e-01 1.007549243064005173e+00
6.534394029838231117e-08 5.027740434859249578e-08 8.349702207857532255e-01 1.171455682033828216e+00
1.673395158524253732e-07 3.951396401547144797e-08 8.210667671379395793e-01 1.094298968049916887e+00
5.496977431949069902e-08 2.192070349557437951e-06 1.300000000000000044e+00 8.146962295783058972e-01
5.391781633596170969e-08 3.442550336315873594e-08 1.104794706155576511e+00 1.033768230162485313e+00
1.949926653870732055e-07 1.332119114990026305e-08 9.345196492572623859e-01 1.300000000000000044e+00
8.983348369774098112e-08 2.382682406007436623e-07 1.300000000000000044e+00 7.261356661922635514e-01
2.486231716087650414e-08 7.602190596267304858e-09 1.289812492434022628e+00 8.587153249451278114e-01
1.085195025391000105e-07 1.936485444394162906e-07 8.584080303851502336e-01 1.114257322802568950e+00
2.368222565564764035e-07 3.638242530283251065e-08 7.982059525260389865e-01 1.077227201892856367e+00
3.075312642958288186e-08 2.982316888667459448e-08 1.027483782338069140e+00 8.581861545738230790e-01
6.728226318908821494e-08 1.303022206775277331e-07 1.231024255656624877e+00 8.772564985294130091e-01
1.003083873284607305e-07 4.679288027794626712e-08 8.549018244642906383e-01 9.853209592457622401e-01
1.731896678129873454e-07 3.764008522259999601e-08 9.333683181769854009e-01 1.052414578873172912e+00
2.199329909648660877e-07 2.230172940097960673e-07 1.300000000000000044e+00 7.850570370553574540e-01
6.202591500936846072e-08 8.871700783874836798e-08 1.263187463332463123e+00 7.827626556396057866e-01
2.403635974637915550e-07 2.514539276919063766e-07 1.194864523772110498e+00 7.300070609517815834e-01
3.982438395973836981e-08 3.725571201163804780e-08 1.007218107317876754e+00 8.151102721390746098e-01
1.553742826179319121e-07 2.063436527930623301e-07 1.300000000000000044e+00 7.355126114191357090e-01
5.389267068227157807e-08 7.610382929096570996e-08 1.176892047221581139e+00 8.172482636632315556e-01
3.341387798552351023e-08 2.555647223146779245e-08 1.268640085949604757e+00 7.789737091737384267e-01
3.803713542547482547e-08 2.263444870283704932e-06 1.300000000000000044e+00 7.306638666915092895e-01
-6.396589110964934825e-08 5.396679169609655872e-08 1.136816969023042745e+00 9.956037878703171140e-01
2.451420470099013362e-07 2.380357214229847175e-07 1.055202214639956226e+00 1.018664258506742026e+00
8.000592515269036888e-09 2.190754367311263762e-07 1.282671892247104317e+00 7.834394659711894082e-01
8.750297970827742558e-08 7.323780026957607005e-08 1.137581971791322033e+00 7.650069772550762703e-01
6.383378587380706514e-08 1.539278133886129560e-07 9.191630783472586330e-01 9.955990702690280525e-01
7.251576723407318827e-08 2.029653379808451438e-07 1.032350735982552559e+00 9.055259610721174690e-01
4.124389668383708978e-08 -2.726027355745946936e-08 8.058518172586062178e-01 1.155661422617341838e+00
-3.945359478946529274e-08 2.732318039821346440e-07 1.180230196723800251e+00 9.235076377706006312e-01
2.165294380220837439e-08 -7.356674500736352313e-08 1.162722647391450703e+00 7.916873285981345099e-01
1.942054264806815041e-07 1.778136876393994526e-07 9.481185725339691395e-01 9.476205246200779531e-01
3.313563021421438841e-08 3.733103946055340061e-08 7.540569670517387468e-01 1.212920892670074968e+00
6.072428154033352228e-08 4.410358619014980705e-08 1.128711554528765815e+00 8.469698787630384196e-01
8.183985747811159283e-08 4.164430633897893644e-08 7.244867539096587761e-01 1.300000000000000044e+00
2.890155844545872817e-07 5.405148210081719014e-09 7.480794519053042269e-01 1.161887207627522844e+00
6.265248768563074357e-08 2.321498969598850277e-06 1.300000000000000044e+00 7.729361427476079127e-01
2.206066057255156762e-07 1.872998156636736938e-08 9.165953084788106553e-01 1.104621844015967635e+00
5.396122705179957742e-08 1.566782628971020633e-07 8.047018060468312806e-01 1.119568573780137299e+00
7.614917695554229388e-08 1.947925913444376510e-07 1.216127354149382445e+00 8.760187359599704848e-01
3.162732910361007420e-08 4.158604169751561366e-08 1.047160107127505180e+00 9.710436876684069851e-01
2.097943244150531750e-07 2.096330986428865177e-06 1.300000000000000044e+00 8.440260894464457486e-01
1.305665898800885653e-07 5.437006034129832964e-08 7.144797950307699708e-01 1.300000000000000044e+00
1.216092055466985062e-07 6.456591843485562851e-08 1.206510236885074416e+00 8.002697459114705980e-01
5.709597650818120469e-08 1.265430938762911760e-07 7.060887246517697502e-01 1.300000000000000044e+00
-5.181805907223426512e-08 4.128278631889810198e-08 1.252874614328301162e+00 9.112486075484139691e-01
2.564220217174606857e-06 2.325708423079725317e-07 7.903227289910114139e-01 1.300000000000000044e+00
9.104621326926973431e-08 2.498282356724717496e-07 8.045714589748008683e-01 1.129737627007976863e+00
2.344091473254754097e-08 2.224773447785504573e-07 1.110290422401949195e+00 9.559527081194592046e-01
1.011605054771292580e-07 7.106838578921038057e-08 1.300000000000000044e+00 7.066800204665685259e-01
1.818103930909097774e-07 2.858438445498135512e-08 8.561048299243801951e-01 1.080025502357178979e+00
2.205519753796995610e-06 9.799675171219349181e-08 8.535137432345669684e-01 1.300000000000000044e+00
1.767444339061688370e-07 1.571436642415418140e-07 1.239125511613017316e+00 7.187180973835566311e-01
-4.495152366909573143e-09 1.908680521013827786e-08 8.323180587643566053e-01 1.169503423622325178e+00
1.363874546738722761e-07 4.920769170410414161e-08 7.627712160916093609e-01 1.197540517189284559e+00
5.892038005192799297e-08 4.590733492410076538e-08 7.876237982134460802e-01 1.046142361889183192e+00
4.752060767595042002e-08 4.161831312622976625e-08 8.104087640318442531e-01 1.183531038526989043e+00
5.670522078188259535e-08 3.217689638910662452e-08 1.133798451238762439e+00 1.130801602496898983e+00
3.030587457283279788e-08 1.331665833442264275e-08 8.203432326336566049e-01 1.300000000000000044e+00
1.818788378468958880e-07 5.030692599321252448e-08 7.613454263427416047e-01 1.120410316889438596e+00
4.436065688237229225e-08 6.861098249482912272e-08 1.300000000000000044e+00 8.133851386101305092e-01
1.033895411690852502e-07 5.044624863481128434e-08 7.525219992818394932e-01 1.288864982065067055e+00
6.485799230461934052e-08 -7.345649699512874898e-08 1.016832903329603521e+00 8.168672137379054954e-01
4.121501403216751874e-08 6.381555744769057049e-08 1.214169574516525518e+00 7.761105454594138253e-01
1.052220253193051487e-08 1.984447718953293143e-08 1.096245210069074050e+00 8.028262800020513623e-01
7.384822172114181013e-08 1.069028219552834935e-07 7.186222770938491822e-01 1.300000000000000044e+00
3.970604384620666211e-08 1.775842114545023500e-07 1.300000000000000044e+00 7.272108255526650300e-01
9.405865991700702976e-08 2.277220315464786126e-06 1.300000000000000044e+00 7.307244270514877682e-01
2.705851090807008347e-07 2.668039568349456653e-07 7.829544864505558754e-01 1.171568498304464523e+00
3.671465574202015901e-08 4.486540124214341018e-08 7.394438330835357842e-01 1.152413476898106470e+00
1.525695841686678398e-07 7.698634946318411913e-08 7.850095617144586813e-01 9.919797387219317919e-01
2.027977350899683775e-07 5.220404354726441970e-08 9.010170959450217731e-01 1.114316026185945940e+00
1.828595604797083299e-06 4.861340809511721836e-08 8.009738980340348480e-01 1.300000000000000044e+00
1.382808490558129339e-07 8.744310250614595077e-08 1.300000000000000044e+00 7.948954389983162727e-01
6.027404549354210886e-08 1.685956939369414525e-07 1.300000000000000044e+00 8.188952649708619580e-01
3.208039380703627939e-08 6.597172351560530450e-08 1.300000000000000044e+00 7.053586792081699697e-01
2.146226527000880408e-07 -1.037368177428628194e-08 7.547585987933672635e-01 1.300000000000000044e+00
4.676982945390021017e-08 5.756989041510853675e-08 1.064127060119073098e+00 1.003968246314530965e+00
-4.317189134057139370e-08 6.280884356920767883e-08 1.044314306905968825e+00 7.711988665475643101e-01
6.640774859529470955e-08 1.932354196867987791e-07 1.247521761440750998e+00 8.035929899711981017e-01
-4.252745697083100201e-08 1.512015403266808135e-07 8.581895251404972891e-01 1.300000000000000044e+00
1.585470402428868926e-07 8.084065419246216912e-08 7.462440658818924044e-01 1.234468639250225319e+00
6.956784985054928491e-08 1.888934851593394790e-07 8.936437474811382842e-01 9.864084591899885401e-01
3.952952040057164459e-08 7.150745673194331776e-08 7.225933893870288838e-01 1.300000000000000044e+00
8.361939258480702673e-08 3.380265962360412720e-08 7.789530388702954333e-01 1.092092793515721638e+00
2.627368064655662495e-08 1.919504934966492446e-06 1.300000000000000044e+00 7.001386828489007952e-01
1.638362570142664350e-07 7.144659484414414213e-08 9.360127501574937448e-01 1.007761317447333660e+00
-4.147279578575870399e-09 5.875536515786047448e-09 1.017016673387622250e+00 1.265101235062007223e+00
1.350815558988986460e-07 3.188155999625211668e-08 1.150948305157904583e+00 9.038035252793400476e-01
1.333818706980188889e-07 1.765756125307465048e-07 8.421673319471217889e-01 1.283748145093388970e+00
-2.221587227265599227e-09 9.123066069070742074e-10 1.142726225504524074e+00 7.997819474990166544e-01
3.493535206504975587e-08 3.552626782246180427e-08 8.346262655685141585e-01 1.162188766724102429e+00
5.832455612686781918e-08 4.645954954682781360e-08 9.860790557390164413e-01 8.634543998078174631e-01
1.252937149981939226e-07 1.313963594358789189e-07 9.854325507680689045e-01 8.847447813188838994e-01
2.386712905146250050e-06 3.970507387625939289e-08 8.186055341535289909e-01 1.300000000000000044e+00
2.577576970247061614e-08 2.769639815470273918e-08 7.235282647426461988e-01 1.300000000000000044e+00
3.638490852498103004e-10 2.396178829676815004e-09 7.009569711489281874e-01 1.300000000000000044e+00
8.594468083928066040e-08 6.179170126371600775e-08 8.791193282863697389e-01 1.076152078952718139e+00
3.130921736723933892e-09 1.137237877854657368e-08 7.157035296701548255e-01 1.300000000000000044e+00
7.004162766943291182e-08 1.572390524043872662e-07 1.280569834970789689e+00 7.711654011310214996e-01
7.950407344733046929e-08 2.846758877135185199e-08 7.165987583376437486e-01 1.203244900116455129e+00
2.932553860590849537e-07 -1.520019674853215342e-09 7.086578510363245043e-01 1.274433329069910137e+00
2.409143365029238640e-07 2.519010824644311626e-07 1.253998794990703658e+00 7.796450717559443300e-01
3.768907117871302680e-08 5.089044365230284541e-08 1.043843634168170720e+00 1.017781849532650273e+00
6.064514422929889055e-08 1.250705583825879807e-07 1.291379958657070004e+00 7.031300129177586733e-01
2.970135193985399246e-08 2.339278692881881008e-08 1.145199589159904052e+00 7.014106546547145271e-01
2.576918036314879461e-07 2.576451367315719462e-07 1.141832483261763009e+00 7.140777518543872660e-01
7.174537109833513265e-08 6.904104046253212355e-08 8.207114235853620876e-01 1.131698273436529512e+00
2.653003072271152901e-07 2.408931060160224480e-07 1.199955019675222667e+00 7.541427957028035145e-01
2.018581835291807985e-07 2.061062737274829723e-07 7.724783163743389469e-01 1.300000000000000044e+00
8.906580789220702714e-08 3.038157448996576187e-08 8.095700522844774261e-01 1.014286212594552428e+00
1.739019285652443239e-07 7.555681484821369114e-08 1.134553543844431855e+00 8.210227298969352550e-01
5.518509609912197096e-08 7.071026684689304253e-08 1.183604730505116498e+00 7.012211668534105158e-01
-5.812037767052673084e-09 -1.557858779415353478e-08 1.119856014565159930e+00 1.097282336663107705e+00
1.989123971371967443e-07 7.934176522575364760e-08 7.983038403749446177e-01 1.239859408489101034e+00
2.075569164123346825e-07 9.984277881749701903e-09 8.583199011359923247e-01 1.231390345778827999e+00
8.051797038753265167e-08 2.401158286010737485e-06 1.300000000000000044e+00 7.828804677648721899e-01
6.697233009583177744e-08 5.327023043456994960e-08 7.078751092604348427e-01 1.255487619503004249e+00
6.777018723374878120e-08 2.025493389654899272e-07 8.448788308002438407e-01 1.218773238630297406e+00
2.763681828907595296e-08 6.552477551849070840e-08 1.300000000000000044e+00 7.060221637321063559e-01
4.200718581008226945e-08 6.332308157408409079e-08 8.243765828929562334e-01 1.088219384176337456e+00
2.037604691962770422e-07 9.339591067316912726e-09 9.095324469642165344e-01 1.189112493344492760e+00
-6.159977146011389414e-08 5.396858829457178722e-08 1.137311033127675231e+00 1.010228877290269667e+00
1.050646651634878646e-07 6.920355780374392217e-08 1.019619556983747621e+00 9.248123840916386840e-01
2.319484725896930337e-07 2.529920881184279593e-07 1.149047824286546948e+00 9.421630351612854115e-01
1.448134872682650033e-07 7.160508959129430164e-08 9.035590849382668654e-01 1.300000000000000044e+00
5.900721639901478461e-08 2.414747055356137601e-06 1.300000000000000044e+00 7.249341042428369963e-01
2.060377075357115240e-07 2.147575059251915368e-07 7.636170733778343545e-01 1.300000000000000044e+00
3.560083320697580806e-08 1.271743900596334849e-07 7.946934664279733385e-01 1.185165160677418061e+00
3.289558414212447742e-08 3.325959916427351281e-08 1.274729216671498300e+00 7.770757154039895642e-01
1.816732465991840467e-07 6.943139831960318233e-08 9.357969636391828550e-01 9.419044068591542196e-01
7.001532180704760061e-08 5.290619175453476110e-08 8.765144755840984514e-01 1.170525146420442697e+00
5.286451282663980238e-08 6.875859982036173432e-08 8.688004106886495492e-01 1.137026482432385466e+00
5.021241606964146090e-08 4.286652768780712546e-08 1.300000000000000044e+00 7.801774349211659798e-01
2.437196904241912959e-07 2.430199495302606131e-07 1.057794106469484907e+00 7.905782465163549988e-01
1.259691834934174011e-07 4.796899309467048893e-08 7.620028328711661025e-01 1.269442378770233804e+00
4.541552999804789038e-08 1.469672629824265772e-07 1.186079302520191892e+00 7.232389460648186441e-01
1.498718904215914903e-07 8.936001160899137171e-08 8.408430309367366240e-01 1.300000000000000044e+00
-2.143055590146996696e-08 1.862742397237941907e-07 1.300000000000000044e+00 8.353035263468260307e-01
3.827172246652086997e-08 5.429430045044081809e-08 1.056021111381909350e+00 1.024172939708621000e+00
4.921819444129868631e-08 5.945908759205918330e-08 1.154337812595599644e+00 7.138544008316952683e-01
-6.845136359299600242e-08 1.772938603902532724e-07 8.049793410812031702e-01 1.300000000000000044e+00
6.906658958319491317e-08 9.192374301239866041e-08 1.088171893611937113e+00 7.606352093954602545e-01
9.869848699448745117e-08 7.773202486144380188e-08 1.037588843049413567e+00 8.969793581840046492e-01
3.020736314077735263e-08 1.705534378599295026e-07 8.868051333502592337e-01 1.162157929138905477e+00
6.256007980938054048e-08 2.321150396399538728e-07 1.009372727274190584e+00 1.096729661640691189e+00
4.956961405132338978e-08 9.349972633711687182e-08 9.925929771165252768e-01 1.058704980742767532e+00
1.068999394229016085e-07 1.849625785263384825e-07 7.632281507999262304e-01 1.212345058630785566e+00
2.332945227148443887e-07 2.612104087154718350e-07 1.300000000000000044e+00 7.556798504982972231e-01
2.832389770967876245e-08 3.169636227215611731e-08 1.043491651293303679e+00 9.797613753538594317e-01
7.088522571958001686e-08 4.494792126743361103e-08 7.087572413269749294e-01 1.300000000000000044e+00
5.093440310625427205e-08 4.135094679095881044e-08 8.618001480831390948e-01 9.964847887318066810e-01
-9.803636110584397427e-09 1.926902339414852588e-07 1.079926656720276323e+00 8.394697070686838458e-01
5.795964874026063706e-08 2.971937370797219797e-07 1.260349920719017192e+00 7.481882572869719139e-01
6.310462707328905442e-08 1.688349193632834711e-07 1.087077703235217685e+00 8.851467772393022404e-01
3.138337402847388333e-08 3.344806501076408842e-08 8.487773854415024966e-01 1.298564669778068392e+00
3.419957018736102484e-08 3.031430781276458618e-08 1.300000000000000044e+00 7.101633540282327184e-01
3.025944945676294763e-08 1.301066532072389192e-07 7.992902499282876772e-01 1.085508655636160835e+00
5.201102720107180478e-08 9.306786505431145805e-08 7.965169357988459709e-01 1.066573154046107641e+00
1.073511690770704762e-08 1.054593931672542931e-08 1.231884210984859562e+00 7.378476931474577949e-01
2.233360626862857829e-08 2.600055849917622959e-08 1.257925102475282886e+00 8.052829613791038232e-01
4.073421840418257868e-08 2.004991924833877891e-08 9.044712177485078053e-01 1.171253282529620687e+00
5.386060281354748545e-08 1.270214495764083001e-07 9.164225714521648802e-01 9.118977833295031088e-01
1.554278027091984028e-08 1.204043410673566061e-08 8.371838243443571193e-01 1.140052450999673228e+00
2.530907814487158884e-07 4.197499493665685000e-08 7.575782530623254019e-01 1.200824287073477770e+00
1.984542865417158881e-07 1.988639004576474621e-07 1.052256285252185286e+00 1.016130799469093793e+00
5.808953459670325503e-08 5.221540169958746720e-08 8.380641445517910126e-01 1.190422412466422664e+00
-3.690521008602446035e-08 6.686073989984275008e-08 1.194157056516272686e+00 7.734372351364600107e-01
2.325574925462031019e-08 6.309633355431093542e-08 1.185389056051806778e+00 7.320887897792582866e-01
1.271054239089684114e-08 -2.263689435433671080e-09 1.199670666675719977e+00 7.653095968762081425e-01
2.354639279178065700e-07 2.517973612921817659e-07 1.300000000000000044e+00 7.360985855375240527e-01
7.300366545239107128e-08 2.412123615383942208e-07 1.300000000000000044e+00 7.037161295368375979e-01
-3.446213390053325272e-09 -3.841248263746609874e-08 1.145788899849991216e+00 9.153259314575759031e-01
5.792269878403278560e-08 9.308109930778867810e-08 1.198112553863985186e+00 7.191164506035060411e-01
4.726119814289480138e-08 2.846074812426884124e-07 9.916893455826316650e-01 8.111202977290472571e-01
1.974854043933082158e-07 1.173775937493416727e-07 8.051364130554236054e-01 1.300000000000000044e+00
2.625890273512734773e-06 2.270697524813513619e-07 7.268667663508547871e-01 1.300000000000000044e+00
2.364302368155268844e-06 8.820422199469164272e-08 7.531979197387247416e-01 1.300000000000000044e+00
3.083492889091867324e-07 3.162926478684596535e-08 7.414095910406485190e-01 1.300000000000000044e+00
6.133809092092619440e-08 1.048632110239953467e-07 1.205636508700173026e+00 7.342923631590821953e-01
4.945816324482182471e-08 5.414743400787723545e-08 1.005582536882358990e+00 1.140706675379085988e+00
2.411761561303870359e-07 2.410462228092252722e-07 1.210692074561329878e+00 7.506666379390520838e-01
1.015215456804969835e-07 -4.773006196106492404e-08 1.023535061326429574e+00 1.088950403667855671e+00
-7.804570027675648116e-08 6.304716027854111362e-08 1.130891971421794873e+00 9.403971413751947006e-01
6.589241640242629849e-08 1.395306006900201559e-07 1.102357363772998644e+00 8.526838626443764557e-01
3.978529651303239478e-08 2.952061571102411895e-08 1.300000000000000044e+00 7.070415206546780684e-01
4.006540056144118130e-08 1.761838533684132025e-07 1.145450990563252613e+00 8.008808865737060412e-01
-6.263835143232084925e-08 1.530401856864266681e-07 8.697941915252540568e-01 1.119313900702756159e+00
7.667678244121384630e-08 7.198834440151746589e-08 9.719725691438252380e-01 1.049480379001469732e+00
-2.750177320042584998e-08 1.563892555576633945e-08 9.893286927634890038e-01 9.844850153396493830e-01
2.676521453472725929e-07 6.013569765720693718e-08 7.028773422428026274e-01 1.300000000000000044e+00
4.751515520366168585e-08 4.929013527125111126e-08 1.078784641808412159e+00 9.814849004803397614e-01
1.445791850421812844e-07 4.386559960234458912e-08 1.289362050911633251e+00 7.462955726049141925e-01
2.386016960887540416e-08 2.650483182950415015e-08 1.116319981918878046e+00 7.930729883769312982e-01
6.176377063664265129e-08 1.368398109943551631e-07 1.143369008673419618e+00 7.290991078739365028e-01
5.411989165145610945e-08 6.754463000196675244e-08 7.709112394627567477e-01 1.300000000000000044e+00
-1.705677380912873794e-08 -1.932843122157845673e-08 1.300000000000000044e+00 7.350531387781313875e-01
2.208859864255919812e-08 1.890856797792900018e-08 7.878496997917237010e-01 1.242504070697509233e+00
4.162867356223127428e-08 4.342323371258168960e-08 1.200717805146648720e+00 7.925235318381003147e-01
3.354181505065969138e-08 4.339295582984061934e-08 1.282864080068208512e+00 7.243170524676187938e-01
3.940825068614227967e-08 2.274379523125023047e-06 1.300000000000000044e+00 7.199083257334192298e-01
3.831713504508601359e-08 3.312414888831375327e-08 1.178492717469431739e+00 7.633212390336073794e-01
2.193895079997984821e-07 7.293465054664036084e-08 8.094188408846375582e-01 1.130555332673690572e+00
1.495286946668130196e-07 6.362971084991346962e-08 7.014886614656077324e-01 1.155342281346809497e+00
-3.398566466579783004e-08 2.190934746501865542e-08 8.441978727645867986e-01 1.169388429781277550e+00
2.861791371838196410e-08 2.693955234026677792e-08 1.300000000000000044e+00 7.309596411759446966e-01
2.244814913565156558e-07 2.301462199965166090e-07 1.256095913663511476e+00 7.074248621068591758e-01
8.627899111312383915e-08 4.827628002652197624e-08 7.252770920586464332e-01 1.291953058151143585e+00
3.410729367243583226e-08 -4.092499759771059245e-08 7.910157716654807603e-01 1.031962111452216391e+00
2.065151387263206583e-07 4.491258380242663978e-08 7.309999796715493936e-01 1.071335797714310534e+00
1.013544844964172420e-07 1.447663809829870188e-07 7.916769347514777122e-01 1.012531854381721663e+00
6.445207482050582497e-08 7.762762186951202408e-08 8.296668339204293918e-01 1.051024685046163087e+00
2.345042794728006353e-07 2.372423775065011043e-07 9.375448559993937447e-01 1.037952322580636411e+00
2.380320608183974396e-07 2.114500640312966849e-06 1.300000000000000044e+00 7.308943334548505533e-01
2.232345778717192470e-07 2.746356894261349785e-07 1.232738906581992477e+00 7.649817004506325180e-01
1.088736007959303685e-07 2.146083809660951678e-07 1.095814069332945007e+00 9.287507938605908953e-01
7.126249665136855390e-08 8.509234081257259739e-08 7.053934668910221140e-01 1.155875671621406031e+00
-4.676505439218780157e-08 3.588174787969285559e-08 1.089563707173731411e+00 7.797169089945805709e-01
1.005802127410037115e-07 6.267505552502984995e-08 7.921492086167414293e-01 1.157351747153353649e+00
2.658660096807989125e-08 1.903281465196662893e-07 1.276564599534631084e+00 7.413698476026624462e-01
1.866368616439522496e-07 6.966955023236855680e-08 7.359789647766622478e-01 1.300000000000000044e+00
6.803785375600583653e-08 1.475550161870722609e-07 1.231807160728734862e+00 8.048951743907659662e-01
2.019183202751006861e-06 1.738995628638061995e-08 7.058880822879317618e-01 1.300000000000000044e+00
1.609190223247872268e-07 3.241505313739470945e-08 1.016090826099837363e+00 8.877047215170682515e-01
2.084555142730834883e-06 2.437401420053337364e-07 7.172319676368498209e-01 1.300000000000000044e+00
1.790035045503754137e-08 3.292232871253996460e-08 1.094092209794621295e+00 8.071389279391956162e-01
3.962684816479215175e-08 9.774531512579128532e-08 1.300000000000000044e+00 7.393795311662763048e-01
2.073539185216600558e-08 1.690375037801333438e-08 1.187507026309834179e+00 8.230778951763304541e-01
1.792411453064626150e-07 3.068648062589113562e-08 8.819958039925038795e-01 1.118768995343752293e+00
-2.530692343091531453e-09 2.603258053473186390e-07 1.279838905798302617e+00 8.567141504879098868e-01
1.471718456693928629e-07 8.142386641641385623e-08 1.072702742776648011e+00 9.293395660442161921e-01
-1.309343011318071275e-08 3.471053888840736863e-07 1.215203324016556508e+00 7.998144976527825634e-01
6.750604346103843798e-08 5.827243423803840675e-08 7.801182727915111359e-01 1.300000000000000044e+00
3.282475597333121341e-08 1.957379448235178146e-07 9.221976099718947051e-01 8.807708249378215504e-01
8.219251113839321907e-09 -5.242671659730386687e-09 1.300000000000000044e+00 7.093228131477221643e-01
4.473512862937313841e-08 4.201952529614697711e-08 1.172331926301108718e+00 9.622922682519845505e-01
1.631526094157108165e-07 -2.696417770161521359e-09 1.049433298538087200e+00 1.013225767045915271e+00
3.832327235904843781e-08 1.585128378330663821e-07 1.171779643318161090e+00 7.875351778338345321e-01
2.802762037497910864e-07 1.265779414241223880e-08 8.155132772612351255e-01 1.218450918214720291e+00
4.519586209383411686e-08 1.511935811307550327e-07 8.244968739528204527e-01 9.528206338783981044e-01
4.707670955370417551e-08 5.528107773703554661e-08 1.026383829782986146e+00 9.327815889161352736e-01
5.183400733927003245e-08 5.839801734424885403e-08 1.252081393785327457e+00 7.834118668952759768e-01
3.721342908891492605e-08 2.013331378733080823e-07 7.249776905347863343e-01 1.300000000000000044e+00
4.379070730711918537e-08 4.339912529695950140e-08 1.095649871265631958e+00 9.987167098264976284e-01
2.251164377393292530e-07 2.216521718885955471e-07 9.836704854161503198e-01 8.404664769048294515e-01
2.237757631238190566e-07 2.211244149906039812e-07 8.998490224788229241e-01 1.153306738036959489e+00
4.662123767195314667e-08 1.505939105691377653e-07 7.561215959941223197e-01 1.059163110250693762e+00
2.074380386596177993e-06 1.064304742801147549e-07 7.497669959860717714e-01 1.300000000000000044e+00
2.502416418234830157e-07 2.113691676588859808e-07 8.498626641259845460e-01 1.246635610044924292e+00
5.728415108891665874e-08 5.783943464141008640e-08 1.027956802800608971e+00 7.938666098866253851e-01
7.256190705228376213e-08 3.489023009921789640e-08 7.352919699885933635e-01 1.300000000000000044e+00
4.801150389643393081e-08 1.805989083219430075e-07 1.032307972623388581e+00 1.015757324437956299e+00
2.117674083830782644e-07 2.009205372213580493e-07 7.324290635706796060e-01 1.300000000000000044e+00
5.555036198234746350e-08 4.691984210354473716e-08 1.012076780059994574e+00 9.907898254600152610e-01
6.540687723122529243e-08 5.978519423299989543e-08 7.534891855226982793e-01 1.300000000000000044e+00
3.509847504558508668e-08 3.599956424157875773e-08 1.253963133010750353e+00 7.615562812944308702e-01
-1.209012510826239900e-08 6.399860722546473206e-09 7.599592797383872833e-01 1.164241952072221586e+00
3.255592525134415922e-08 5.708761323976305893e-08 1.300000000000000044e+00 7.128370196813885729e-01
